v1	Is(M1)
Step Information: X=10µ  (Run: 1/5)
1.012000000000001e+000	-3.841229e-003
1.014000000000001e+000	-3.861025e-003
1.016000000000001e+000	-3.880842e-003
1.018000000000001e+000	-3.900680e-003
1.020000000000001e+000	-3.920539e-003
1.022000000000001e+000	-3.940418e-003
1.024000000000001e+000	-3.960318e-003
1.026000000000001e+000	-3.980238e-003
1.028000000000001e+000	-4.000177e-003
1.030000000000001e+000	-4.020136e-003
1.032000000000001e+000	-4.040115e-003
1.034000000000001e+000	-4.060113e-003
1.036000000000001e+000	-4.080131e-003
1.038000000000001e+000	-4.100168e-003
1.040000000000001e+000	-4.120223e-003
1.042000000000001e+000	-4.140297e-003
1.044000000000001e+000	-4.160390e-003
1.046000000000001e+000	-4.180501e-003
1.048000000000001e+000	-4.200630e-003
1.050000000000001e+000	-4.220778e-003
1.052000000000001e+000	-4.240943e-003
1.054000000000001e+000	-4.261126e-003
1.056000000000001e+000	-4.281327e-003
1.058000000000001e+000	-4.301544e-003
1.060000000000001e+000	-4.321780e-003
1.062000000000001e+000	-4.342032e-003
1.064000000000001e+000	-4.362301e-003
1.066000000000001e+000	-4.382587e-003
1.068000000000001e+000	-4.402889e-003
1.070000000000001e+000	-4.423208e-003
1.072000000000001e+000	-4.443543e-003
1.074000000000001e+000	-4.463893e-003
1.076000000000001e+000	-4.484260e-003
1.078000000000001e+000	-4.504643e-003
1.080000000000001e+000	-4.525041e-003
1.082000000000001e+000	-4.545455e-003
1.084000000000001e+000	-4.565884e-003
1.086000000000001e+000	-4.586328e-003
1.088000000000001e+000	-4.606788e-003
1.090000000000001e+000	-4.627261e-003
1.092000000000001e+000	-4.647750e-003
1.094000000000001e+000	-4.668253e-003
1.096000000000001e+000	-4.688771e-003
1.098000000000001e+000	-4.709302e-003
1.100000000000001e+000	-4.729848e-003
1.102000000000001e+000	-4.750407e-003
1.104000000000001e+000	-4.770981e-003
1.106000000000001e+000	-4.791568e-003
1.108000000000001e+000	-4.812168e-003
1.110000000000001e+000	-4.832781e-003
1.112000000000001e+000	-4.853408e-003
1.114000000000001e+000	-4.874048e-003
1.116000000000001e+000	-4.894701e-003
1.118000000000001e+000	-4.915366e-003
1.120000000000001e+000	-4.936044e-003
1.122000000000001e+000	-4.956734e-003
1.124000000000001e+000	-4.977437e-003
1.126000000000001e+000	-4.998151e-003
1.128000000000001e+000	-5.018878e-003
1.130000000000001e+000	-5.039616e-003
1.132000000000001e+000	-5.060366e-003
1.134000000000001e+000	-5.081128e-003
1.136000000000001e+000	-5.101901e-003
1.138000000000001e+000	-5.122685e-003
1.140000000000001e+000	-5.143481e-003
1.142000000000001e+000	-5.164288e-003
1.144000000000001e+000	-5.185104e-003
1.146000000000001e+000	-5.205933e-003
1.148000000000001e+000	-5.226771e-003
1.150000000000001e+000	-5.247620e-003
1.152000000000001e+000	-5.268479e-003
1.154000000000001e+000	-5.289348e-003
1.156000000000001e+000	-5.310228e-003
1.158000000000001e+000	-5.331117e-003
1.160000000000001e+000	-5.352016e-003
1.162000000000001e+000	-5.372924e-003
1.164000000000001e+000	-5.393842e-003
1.166000000000001e+000	-5.414770e-003
1.168000000000001e+000	-5.435706e-003
1.170000000000001e+000	-5.456652e-003
1.172000000000001e+000	-5.477606e-003
1.174000000000001e+000	-5.498570e-003
1.176000000000001e+000	-5.519542e-003
1.178000000000001e+000	-5.540522e-003
1.180000000000001e+000	-5.561511e-003
1.182000000000001e+000	-5.582509e-003
1.184000000000001e+000	-5.603514e-003
1.186000000000001e+000	-5.624528e-003
1.188000000000001e+000	-5.645549e-003
1.190000000000001e+000	-5.666578e-003
1.192000000000001e+000	-5.687615e-003
1.194000000000001e+000	-5.708660e-003
1.196000000000001e+000	-5.729711e-003
1.198000000000001e+000	-5.750770e-003
1.200000000000001e+000	-5.771836e-003
1.202000000000001e+000	-5.792910e-003
1.204000000000001e+000	-5.813990e-003
1.206000000000001e+000	-5.835076e-003
1.208000000000001e+000	-5.856170e-003
1.210000000000001e+000	-5.877270e-003
1.212000000000001e+000	-5.898376e-003
1.214000000000001e+000	-5.919490e-003
1.216000000000001e+000	-5.940608e-003
1.218000000000001e+000	-5.961733e-003
1.220000000000001e+000	-5.982864e-003
1.222000000000001e+000	-6.004001e-003
1.224000000000001e+000	-6.025143e-003
1.226000000000001e+000	-6.046291e-003
1.228000000000001e+000	-6.067445e-003
1.230000000000001e+000	-6.088604e-003
1.232000000000001e+000	-6.109768e-003
1.234000000000001e+000	-6.130937e-003
1.236000000000001e+000	-6.152112e-003
1.238000000000001e+000	-6.173291e-003
1.240000000000001e+000	-6.194475e-003
1.242000000000001e+000	-6.215663e-003
1.244000000000001e+000	-6.236856e-003
1.246000000000001e+000	-6.258054e-003
1.248000000000001e+000	-6.279256e-003
1.250000000000001e+000	-6.300461e-003
1.252000000000001e+000	-6.321672e-003
1.254000000000001e+000	-6.342886e-003
1.256000000000001e+000	-6.364104e-003
1.258000000000001e+000	-6.385326e-003
1.260000000000001e+000	-6.406551e-003
1.262000000000001e+000	-6.427780e-003
1.264000000000001e+000	-6.449013e-003
1.266000000000001e+000	-6.470249e-003
1.268000000000001e+000	-6.491488e-003
1.270000000000001e+000	-6.512730e-003
1.272000000000001e+000	-6.533975e-003
1.274000000000001e+000	-6.555223e-003
1.276000000000001e+000	-6.576474e-003
1.278000000000001e+000	-6.597728e-003
1.280000000000001e+000	-6.618985e-003
1.282000000000001e+000	-6.640243e-003
1.284000000000001e+000	-6.661505e-003
1.286000000000001e+000	-6.682768e-003
1.288000000000001e+000	-6.704033e-003
1.290000000000001e+000	-6.725301e-003
1.292000000000001e+000	-6.746571e-003
1.294000000000001e+000	-6.767842e-003
1.296000000000001e+000	-6.789116e-003
1.298000000000001e+000	-6.810391e-003
1.300000000000001e+000	-6.831668e-003
1.302000000000001e+000	-6.852946e-003
1.304000000000001e+000	-6.874226e-003
1.306000000000001e+000	-6.895506e-003
1.308000000000001e+000	-6.916788e-003
1.310000000000001e+000	-6.938071e-003
1.312000000000001e+000	-6.959356e-003
1.314000000000001e+000	-6.980641e-003
1.316000000000001e+000	-7.001927e-003
1.318000000000001e+000	-7.023213e-003
1.320000000000001e+000	-7.044501e-003
1.322000000000001e+000	-7.065788e-003
1.324000000000001e+000	-7.087077e-003
1.326000000000001e+000	-7.108365e-003
1.328000000000001e+000	-7.129654e-003
1.330000000000001e+000	-7.150943e-003
1.332000000000001e+000	-7.172232e-003
1.334000000000001e+000	-7.193521e-003
1.336000000000001e+000	-7.214810e-003
1.338000000000001e+000	-7.236098e-003
1.340000000000001e+000	-7.257387e-003
1.342000000000001e+000	-7.278675e-003
1.344000000000001e+000	-7.299962e-003
1.346000000000001e+000	-7.321249e-003
1.348000000000001e+000	-7.342535e-003
1.350000000000001e+000	-7.363821e-003
1.352000000000001e+000	-7.385105e-003
1.354000000000001e+000	-7.406389e-003
1.356000000000001e+000	-7.427672e-003
1.358000000000001e+000	-7.448954e-003
1.360000000000001e+000	-7.470234e-003
1.362000000000001e+000	-7.491513e-003
1.364000000000001e+000	-7.512791e-003
1.366000000000001e+000	-7.534068e-003
1.368000000000001e+000	-7.555342e-003
1.370000000000001e+000	-7.576616e-003
1.372000000000001e+000	-7.597887e-003
1.374000000000001e+000	-7.619157e-003
1.376000000000001e+000	-7.640425e-003
1.378000000000001e+000	-7.661691e-003
1.380000000000001e+000	-7.682955e-003
1.382000000000001e+000	-7.704217e-003
1.384000000000001e+000	-7.725477e-003
1.386000000000001e+000	-7.746734e-003
1.388000000000001e+000	-7.767989e-003
1.390000000000001e+000	-7.789242e-003
1.392000000000001e+000	-7.810492e-003
1.394000000000001e+000	-7.831740e-003
1.396000000000001e+000	-7.852985e-003
1.398000000000001e+000	-7.874227e-003
1.400000000000001e+000	-7.895467e-003
1.402000000000001e+000	-7.916703e-003
1.404000000000001e+000	-7.937937e-003
1.406000000000001e+000	-7.959167e-003
1.408000000000001e+000	-7.980394e-003
1.410000000000001e+000	-8.001619e-003
1.412000000000001e+000	-8.022839e-003
1.414000000000001e+000	-8.044058e-003
1.416000000000001e+000	-8.065271e-003
1.418000000000001e+000	-8.086482e-003
1.420000000000001e+000	-8.107689e-003
1.422000000000001e+000	-8.128893e-003
1.424000000000001e+000	-8.150092e-003
1.426000000000001e+000	-8.171288e-003
1.428000000000001e+000	-8.192481e-003
1.430000000000001e+000	-8.213668e-003
1.432000000000001e+000	-8.234852e-003
1.434000000000001e+000	-8.256032e-003
1.436000000000001e+000	-8.277209e-003
1.438000000000001e+000	-8.298379e-003
1.440000000000001e+000	-8.319547e-003
1.442000000000001e+000	-8.340710e-003
1.444000000000001e+000	-8.361869e-003
1.446000000000001e+000	-8.383023e-003
1.448000000000001e+000	-8.404172e-003
1.450000000000001e+000	-8.425317e-003
1.452000000000001e+000	-8.446457e-003
1.454000000000001e+000	-8.467592e-003
1.456000000000001e+000	-8.488723e-003
1.458000000000001e+000	-8.509848e-003
1.460000000000001e+000	-8.530970e-003
1.462000000000001e+000	-8.552085e-003
1.464000000000001e+000	-8.573195e-003
1.466000000000001e+000	-8.594301e-003
1.468000000000001e+000	-8.615401e-003
1.470000000000001e+000	-8.636495e-003
1.472000000000001e+000	-8.657585e-003
1.474000000000001e+000	-8.678669e-003
1.476000000000001e+000	-8.699748e-003
1.478000000000001e+000	-8.720820e-003
1.480000000000001e+000	-8.741887e-003
1.482000000000001e+000	-8.762949e-003
1.484000000000001e+000	-8.784005e-003
1.486000000000001e+000	-8.805055e-003
1.488000000000001e+000	-8.826099e-003
1.490000000000001e+000	-8.847137e-003
1.492000000000001e+000	-8.868170e-003
1.494000000000001e+000	-8.889196e-003
1.496000000000001e+000	-8.910215e-003
1.498000000000001e+000	-8.931230e-003
1.500000000000001e+000	-8.952238e-003
1.502000000000001e+000	-8.973239e-003
1.504000000000001e+000	-8.994234e-003
1.506000000000001e+000	-9.015222e-003
1.508000000000001e+000	-9.036205e-003
1.510000000000001e+000	-9.057180e-003
1.512000000000001e+000	-9.078149e-003
1.514000000000001e+000	-9.099111e-003
1.516000000000001e+000	-9.120067e-003
1.518000000000001e+000	-9.141016e-003
1.520000000000001e+000	-9.161958e-003
1.522000000000001e+000	-9.182893e-003
1.524000000000001e+000	-9.203821e-003
1.526000000000001e+000	-9.224743e-003
1.528000000000001e+000	-9.245656e-003
1.530000000000001e+000	-9.266564e-003
1.532000000000001e+000	-9.287464e-003
1.534000000000001e+000	-9.308357e-003
1.536000000000001e+000	-9.329242e-003
1.538000000000001e+000	-9.350120e-003
1.540000000000001e+000	-9.370991e-003
1.542000000000001e+000	-9.391855e-003
1.544000000000001e+000	-9.412711e-003
1.546000000000001e+000	-9.433559e-003
1.548000000000001e+000	-9.454399e-003
1.550000000000001e+000	-9.475233e-003
1.552000000000001e+000	-9.496058e-003
1.554000000000001e+000	-9.516876e-003
1.556000000000001e+000	-9.537687e-003
1.558000000000001e+000	-9.558489e-003
1.560000000000001e+000	-9.579282e-003
1.562000000000001e+000	-9.600069e-003
1.564000000000001e+000	-9.620847e-003
1.566000000000001e+000	-9.641618e-003
1.568000000000001e+000	-9.662380e-003
1.570000000000001e+000	-9.683134e-003
1.572000000000001e+000	-9.703880e-003
1.574000000000001e+000	-9.724618e-003
1.576000000000001e+000	-9.745347e-003
1.578000000000001e+000	-9.766068e-003
1.580000000000001e+000	-9.786781e-003
1.582000000000001e+000	-9.807485e-003
1.584000000000001e+000	-9.828181e-003
1.586000000000001e+000	-9.848868e-003
1.588000000000001e+000	-9.869548e-003
1.590000000000001e+000	-9.890217e-003
1.592000000000001e+000	-9.910879e-003
1.594000000000001e+000	-9.931532e-003
1.596000000000001e+000	-9.952176e-003
1.598000000000001e+000	-9.972812e-003
1.600000000000001e+000	-9.993438e-003
1.602000000000001e+000	-1.001406e-002
1.604000000000001e+000	-1.003466e-002
1.606000000000001e+000	-1.005526e-002
1.608000000000001e+000	-1.007586e-002
1.610000000000001e+000	-1.009644e-002
1.612000000000001e+000	-1.011701e-002
1.614000000000001e+000	-1.013757e-002
1.616000000000001e+000	-1.015813e-002
1.618000000000001e+000	-1.017867e-002
1.620000000000001e+000	-1.019921e-002
1.622000000000001e+000	-1.021973e-002
1.624000000000001e+000	-1.024025e-002
1.626000000000001e+000	-1.026076e-002
1.628000000000001e+000	-1.028126e-002
1.630000000000001e+000	-1.030175e-002
1.632000000000001e+000	-1.032223e-002
1.634000000000001e+000	-1.034269e-002
1.636000000000001e+000	-1.036316e-002
1.638000000000001e+000	-1.038361e-002
1.640000000000001e+000	-1.040405e-002
1.642000000000001e+000	-1.042448e-002
1.644000000000001e+000	-1.044490e-002
1.646000000000001e+000	-1.046531e-002
1.648000000000001e+000	-1.048571e-002
1.650000000000001e+000	-1.050610e-002
1.652000000000001e+000	-1.052649e-002
1.654000000000001e+000	-1.054686e-002
1.656000000000001e+000	-1.056722e-002
1.658000000000001e+000	-1.058757e-002
1.660000000000001e+000	-1.060791e-002
1.662000000000001e+000	-1.062825e-002
1.664000000000001e+000	-1.064857e-002
1.666000000000001e+000	-1.066888e-002
1.668000000000001e+000	-1.068918e-002
1.670000000000001e+000	-1.070947e-002
1.672000000000001e+000	-1.072976e-002
1.674000000000001e+000	-1.075003e-002
1.676000000000001e+000	-1.077029e-002
1.678000000000001e+000	-1.079054e-002
1.680000000000001e+000	-1.081078e-002
1.682000000000001e+000	-1.083100e-002
1.684000000000001e+000	-1.085122e-002
1.686000000000001e+000	-1.087143e-002
1.688000000000001e+000	-1.089163e-002
1.690000000000001e+000	-1.091182e-002
1.692000000000001e+000	-1.093199e-002
1.694000000000001e+000	-1.095216e-002
1.696000000000001e+000	-1.097232e-002
1.698000000000001e+000	-1.099246e-002
1.700000000000001e+000	-1.101259e-002
1.702000000000001e+000	-1.103272e-002
1.704000000000001e+000	-1.105283e-002
1.706000000000001e+000	-1.107293e-002
1.708000000000001e+000	-1.109302e-002
1.710000000000001e+000	-1.111310e-002
1.712000000000001e+000	-1.113317e-002
1.714000000000001e+000	-1.115323e-002
1.716000000000001e+000	-1.117327e-002
1.718000000000001e+000	-1.119331e-002
1.720000000000001e+000	-1.121333e-002
1.722000000000001e+000	-1.123335e-002
1.724000000000001e+000	-1.125335e-002
1.726000000000001e+000	-1.127334e-002
1.728000000000001e+000	-1.129332e-002
1.730000000000001e+000	-1.131329e-002
1.732000000000001e+000	-1.133325e-002
1.734000000000001e+000	-1.135320e-002
1.736000000000001e+000	-1.137313e-002
1.738000000000001e+000	-1.139306e-002
1.740000000000001e+000	-1.141297e-002
1.742000000000001e+000	-1.143287e-002
1.744000000000001e+000	-1.145276e-002
1.746000000000001e+000	-1.147264e-002
1.748000000000001e+000	-1.149251e-002
1.750000000000001e+000	-1.151236e-002
1.752000000000001e+000	-1.153221e-002
1.754000000000001e+000	-1.155204e-002
1.756000000000001e+000	-1.157186e-002
1.758000000000001e+000	-1.159167e-002
1.760000000000001e+000	-1.161147e-002
1.762000000000001e+000	-1.163126e-002
1.764000000000001e+000	-1.165103e-002
1.766000000000001e+000	-1.167079e-002
1.768000000000001e+000	-1.169054e-002
1.770000000000001e+000	-1.171028e-002
1.772000000000001e+000	-1.173001e-002
1.774000000000001e+000	-1.174973e-002
1.776000000000001e+000	-1.176943e-002
1.778000000000001e+000	-1.178913e-002
1.780000000000001e+000	-1.180881e-002
1.782000000000001e+000	-1.182847e-002
1.784000000000001e+000	-1.184813e-002
1.786000000000001e+000	-1.186778e-002
1.788000000000001e+000	-1.188741e-002
1.790000000000001e+000	-1.190703e-002
1.792000000000001e+000	-1.192664e-002
1.794000000000001e+000	-1.194624e-002
1.796000000000001e+000	-1.196582e-002
1.798000000000001e+000	-1.198540e-002
1.800000000000001e+000	-1.200496e-002
1.802000000000001e+000	-1.202451e-002
1.804000000000001e+000	-1.204405e-002
1.806000000000001e+000	-1.206357e-002
1.808000000000001e+000	-1.208308e-002
1.810000000000001e+000	-1.210258e-002
1.812000000000001e+000	-1.212207e-002
1.814000000000001e+000	-1.214155e-002
1.816000000000001e+000	-1.216101e-002
1.818000000000001e+000	-1.218046e-002
1.820000000000001e+000	-1.219990e-002
1.822000000000001e+000	-1.221933e-002
1.824000000000001e+000	-1.223875e-002
1.826000000000001e+000	-1.225815e-002
1.828000000000001e+000	-1.227754e-002
1.830000000000001e+000	-1.229692e-002
1.832000000000001e+000	-1.231628e-002
1.834000000000001e+000	-1.233563e-002
1.836000000000001e+000	-1.235498e-002
1.838000000000001e+000	-1.237430e-002
1.840000000000001e+000	-1.239362e-002
1.842000000000001e+000	-1.241292e-002
1.844000000000001e+000	-1.243221e-002
1.846000000000001e+000	-1.245149e-002
1.848000000000001e+000	-1.247076e-002
1.850000000000001e+000	-1.249001e-002
1.852000000000001e+000	-1.250925e-002
1.854000000000001e+000	-1.252848e-002
1.856000000000001e+000	-1.254770e-002
1.858000000000001e+000	-1.256690e-002
1.860000000000001e+000	-1.258609e-002
1.862000000000001e+000	-1.260527e-002
1.864000000000001e+000	-1.262443e-002
1.866000000000001e+000	-1.264359e-002
1.868000000000001e+000	-1.266273e-002
1.870000000000001e+000	-1.268185e-002
1.872000000000001e+000	-1.270097e-002
1.874000000000001e+000	-1.272007e-002
1.876000000000001e+000	-1.273916e-002
1.878000000000001e+000	-1.275823e-002
1.880000000000001e+000	-1.277730e-002
1.882000000000001e+000	-1.279635e-002
1.884000000000002e+000	-1.281539e-002
1.886000000000002e+000	-1.283441e-002
1.888000000000002e+000	-1.285342e-002
1.890000000000002e+000	-1.287242e-002
1.892000000000002e+000	-1.289141e-002
1.894000000000002e+000	-1.291038e-002
1.896000000000002e+000	-1.292934e-002
1.898000000000002e+000	-1.294829e-002
1.900000000000002e+000	-1.296723e-002
1.902000000000002e+000	-1.298615e-002
1.904000000000002e+000	-1.300506e-002
1.906000000000002e+000	-1.302395e-002
1.908000000000002e+000	-1.304284e-002
1.910000000000002e+000	-1.306171e-002
1.912000000000002e+000	-1.308056e-002
1.914000000000002e+000	-1.309941e-002
1.916000000000002e+000	-1.311824e-002
1.918000000000002e+000	-1.313706e-002
1.920000000000002e+000	-1.315586e-002
1.922000000000002e+000	-1.317465e-002
1.924000000000002e+000	-1.319343e-002
1.926000000000002e+000	-1.321220e-002
1.928000000000002e+000	-1.323095e-002
1.930000000000002e+000	-1.324969e-002
1.932000000000002e+000	-1.326842e-002
1.934000000000002e+000	-1.328713e-002
1.936000000000002e+000	-1.330583e-002
1.938000000000002e+000	-1.332452e-002
1.940000000000002e+000	-1.334319e-002
1.942000000000002e+000	-1.336186e-002
1.944000000000002e+000	-1.338050e-002
1.946000000000002e+000	-1.339914e-002
1.948000000000002e+000	-1.341776e-002
1.950000000000002e+000	-1.343637e-002
1.952000000000002e+000	-1.345496e-002
1.954000000000002e+000	-1.347355e-002
1.956000000000002e+000	-1.349211e-002
1.958000000000002e+000	-1.351067e-002
1.960000000000002e+000	-1.352921e-002
1.962000000000002e+000	-1.354774e-002
1.964000000000002e+000	-1.356626e-002
1.966000000000002e+000	-1.358476e-002
1.968000000000002e+000	-1.360325e-002
1.970000000000002e+000	-1.362173e-002
1.972000000000002e+000	-1.364019e-002
1.974000000000002e+000	-1.365864e-002
1.976000000000002e+000	-1.367707e-002
1.978000000000002e+000	-1.369550e-002
1.980000000000002e+000	-1.371391e-002
1.982000000000002e+000	-1.373230e-002
1.984000000000002e+000	-1.375069e-002
1.986000000000002e+000	-1.376906e-002
1.988000000000002e+000	-1.378741e-002
1.990000000000002e+000	-1.380576e-002
1.992000000000002e+000	-1.382409e-002
1.994000000000002e+000	-1.384240e-002
1.996000000000002e+000	-1.386071e-002
1.998000000000002e+000	-1.387899e-002
2.000000000000001e+000	-1.389727e-002
2.002000000000001e+000	-1.391553e-002
2.004000000000001e+000	-1.393378e-002
2.006000000000001e+000	-1.395202e-002
2.008000000000001e+000	-1.397024e-002
2.010000000000000e+000	-1.398845e-002
2.012000000000000e+000	-1.400665e-002
2.014000000000000e+000	-1.402483e-002
2.016000000000000e+000	-1.404300e-002
2.017999999999999e+000	-1.406116e-002
2.019999999999999e+000	-1.407930e-002
2.021999999999999e+000	-1.409743e-002
2.023999999999999e+000	-1.411554e-002
2.025999999999999e+000	-1.413364e-002
2.027999999999998e+000	-1.415173e-002
2.029999999999998e+000	-1.416981e-002
2.031999999999998e+000	-1.418787e-002
2.033999999999998e+000	-1.420592e-002
2.035999999999997e+000	-1.422395e-002
2.037999999999997e+000	-1.424197e-002
2.039999999999997e+000	-1.425998e-002
2.041999999999997e+000	-1.427798e-002
2.043999999999997e+000	-1.429596e-002
2.045999999999996e+000	-1.431393e-002
2.047999999999996e+000	-1.433188e-002
2.049999999999996e+000	-1.434982e-002
2.051999999999996e+000	-1.436775e-002
2.053999999999995e+000	-1.438566e-002
2.055999999999995e+000	-1.440356e-002
2.057999999999995e+000	-1.442145e-002
2.059999999999995e+000	-1.443932e-002
2.061999999999995e+000	-1.445718e-002
2.063999999999994e+000	-1.447503e-002
2.065999999999994e+000	-1.449286e-002
2.067999999999994e+000	-1.451068e-002
2.069999999999994e+000	-1.452848e-002
2.071999999999993e+000	-1.454628e-002
2.073999999999993e+000	-1.456405e-002
2.075999999999993e+000	-1.458182e-002
2.077999999999993e+000	-1.459957e-002
2.079999999999993e+000	-1.461731e-002
2.081999999999992e+000	-1.463503e-002
2.083999999999992e+000	-1.465274e-002
2.085999999999992e+000	-1.467044e-002
2.087999999999992e+000	-1.468813e-002
2.089999999999991e+000	-1.470580e-002
2.091999999999991e+000	-1.472345e-002
2.093999999999991e+000	-1.474110e-002
2.095999999999991e+000	-1.475873e-002
2.097999999999991e+000	-1.477635e-002
2.099999999999990e+000	-1.479395e-002
2.101999999999990e+000	-1.481154e-002
2.103999999999990e+000	-1.482911e-002
2.105999999999990e+000	-1.484668e-002
2.107999999999989e+000	-1.486422e-002
2.109999999999989e+000	-1.488176e-002
2.111999999999989e+000	-1.489928e-002
2.113999999999989e+000	-1.491679e-002
2.115999999999989e+000	-1.493429e-002
2.117999999999988e+000	-1.495177e-002
2.119999999999988e+000	-1.496924e-002
2.121999999999988e+000	-1.498669e-002
2.123999999999988e+000	-1.500413e-002
2.125999999999988e+000	-1.502156e-002
2.127999999999987e+000	-1.503897e-002
2.129999999999987e+000	-1.505637e-002
2.131999999999987e+000	-1.507376e-002
2.133999999999987e+000	-1.509113e-002
2.135999999999986e+000	-1.510849e-002
2.137999999999986e+000	-1.512584e-002
2.139999999999986e+000	-1.514317e-002
2.141999999999986e+000	-1.516049e-002
2.143999999999986e+000	-1.517780e-002
2.145999999999985e+000	-1.519509e-002
2.147999999999985e+000	-1.521237e-002
2.149999999999985e+000	-1.522963e-002
2.151999999999985e+000	-1.524689e-002
2.153999999999984e+000	-1.526413e-002
2.155999999999984e+000	-1.528135e-002
2.157999999999984e+000	-1.529856e-002
2.159999999999984e+000	-1.531576e-002
2.161999999999984e+000	-1.533294e-002
2.163999999999983e+000	-1.535012e-002
2.165999999999983e+000	-1.536727e-002
2.167999999999983e+000	-1.538442e-002
2.169999999999983e+000	-1.540155e-002
2.171999999999982e+000	-1.541867e-002
2.173999999999982e+000	-1.543577e-002
2.175999999999982e+000	-1.545286e-002
2.177999999999982e+000	-1.546994e-002
2.179999999999982e+000	-1.548700e-002
2.181999999999981e+000	-1.550405e-002
2.183999999999981e+000	-1.552109e-002
2.185999999999981e+000	-1.553811e-002
2.187999999999981e+000	-1.555512e-002
2.189999999999980e+000	-1.557212e-002
2.191999999999980e+000	-1.558910e-002
2.193999999999980e+000	-1.560607e-002
2.195999999999980e+000	-1.562303e-002
2.197999999999980e+000	-1.563997e-002
2.199999999999979e+000	-1.565690e-002
2.201999999999979e+000	-1.567381e-002
2.203999999999979e+000	-1.569072e-002
2.205999999999979e+000	-1.570761e-002
2.207999999999978e+000	-1.572448e-002
2.209999999999978e+000	-1.574134e-002
2.211999999999978e+000	-1.575819e-002
2.213999999999978e+000	-1.577503e-002
2.215999999999978e+000	-1.579185e-002
2.217999999999977e+000	-1.580866e-002
2.219999999999977e+000	-1.582546e-002
2.221999999999977e+000	-1.584224e-002
2.223999999999977e+000	-1.585901e-002
2.225999999999976e+000	-1.587576e-002
2.227999999999976e+000	-1.589251e-002
2.229999999999976e+000	-1.590923e-002
2.231999999999976e+000	-1.592595e-002
2.233999999999976e+000	-1.594265e-002
2.235999999999975e+000	-1.595934e-002
2.237999999999975e+000	-1.597602e-002
2.239999999999975e+000	-1.599268e-002
2.241999999999975e+000	-1.600933e-002
2.243999999999975e+000	-1.602596e-002
2.245999999999974e+000	-1.604259e-002
2.247999999999974e+000	-1.605920e-002
2.249999999999974e+000	-1.607579e-002
2.251999999999974e+000	-1.609237e-002
2.253999999999973e+000	-1.610895e-002
2.255999999999973e+000	-1.612550e-002
2.257999999999973e+000	-1.614204e-002
2.259999999999973e+000	-1.615857e-002
2.261999999999973e+000	-1.617509e-002
2.263999999999972e+000	-1.619159e-002
2.265999999999972e+000	-1.620808e-002
2.267999999999972e+000	-1.622456e-002
2.269999999999972e+000	-1.624102e-002
2.271999999999971e+000	-1.625747e-002
2.273999999999971e+000	-1.627391e-002
2.275999999999971e+000	-1.629034e-002
2.277999999999971e+000	-1.630675e-002
2.279999999999971e+000	-1.632315e-002
2.281999999999970e+000	-1.633953e-002
2.283999999999970e+000	-1.635590e-002
2.285999999999970e+000	-1.637226e-002
2.287999999999970e+000	-1.638860e-002
2.289999999999969e+000	-1.640494e-002
2.291999999999969e+000	-1.642126e-002
2.293999999999969e+000	-1.643756e-002
2.295999999999969e+000	-1.645385e-002
2.297999999999969e+000	-1.647013e-002
2.299999999999968e+000	-1.648640e-002
2.301999999999968e+000	-1.650265e-002
2.303999999999968e+000	-1.651889e-002
2.305999999999968e+000	-1.653512e-002
2.307999999999967e+000	-1.655134e-002
2.309999999999967e+000	-1.656754e-002
2.311999999999967e+000	-1.658373e-002
2.313999999999967e+000	-1.659990e-002
2.315999999999967e+000	-1.661607e-002
2.317999999999966e+000	-1.663221e-002
2.319999999999966e+000	-1.664835e-002
2.321999999999966e+000	-1.666447e-002
2.323999999999966e+000	-1.668058e-002
2.325999999999965e+000	-1.669668e-002
2.327999999999965e+000	-1.671276e-002
2.329999999999965e+000	-1.672884e-002
2.331999999999965e+000	-1.674489e-002
2.333999999999965e+000	-1.676094e-002
2.335999999999964e+000	-1.677697e-002
2.337999999999964e+000	-1.679299e-002
2.339999999999964e+000	-1.680900e-002
2.341999999999964e+000	-1.682499e-002
2.343999999999963e+000	-1.684097e-002
2.345999999999963e+000	-1.685694e-002
2.347999999999963e+000	-1.687290e-002
2.349999999999963e+000	-1.688884e-002
2.351999999999963e+000	-1.690477e-002
2.353999999999962e+000	-1.692069e-002
2.355999999999962e+000	-1.693659e-002
2.357999999999962e+000	-1.695248e-002
2.359999999999962e+000	-1.696836e-002
2.361999999999962e+000	-1.698422e-002
2.363999999999961e+000	-1.700008e-002
2.365999999999961e+000	-1.701592e-002
2.367999999999961e+000	-1.703174e-002
2.369999999999961e+000	-1.704756e-002
2.371999999999960e+000	-1.706336e-002
2.373999999999960e+000	-1.707915e-002
2.375999999999960e+000	-1.709492e-002
2.377999999999960e+000	-1.711069e-002
2.379999999999960e+000	-1.712644e-002
2.381999999999959e+000	-1.714217e-002
2.383999999999959e+000	-1.715790e-002
2.385999999999959e+000	-1.717361e-002
2.387999999999959e+000	-1.718931e-002
2.389999999999958e+000	-1.720500e-002
2.391999999999958e+000	-1.722067e-002
2.393999999999958e+000	-1.723634e-002
2.395999999999958e+000	-1.725198e-002
2.397999999999958e+000	-1.726762e-002
2.399999999999957e+000	-1.728324e-002
2.401999999999957e+000	-1.729885e-002
2.403999999999957e+000	-1.731445e-002
2.405999999999957e+000	-1.733004e-002
